"Status","Population","Life.expectancy","Adult.Mortality","Alcohol","BMI","infant.deaths","Measles","Polio","Hepatitis.B","GDP","Total.expenditure","Diphtheria","thinness..1.19.years","HIV.AIDS"
0,3522837,73.2,17,1.98,59.1,1,36,77,77,5436.595223,1.5,77,4.8,0.1
0,7754,56.1,285,1.15,2.1,25,262,74,75,583.493514,4.56,72,8.9,2.1
0,277674,68,183,2.56,4,21,0,99,98,1213.265328,6.31,98,3.1,0.2
1,5694218,79.4,77,9.78,55,3,1457,97,94,251.2426,7.91,87,0.5,0.1
0,3858623,59.1,342,0.64,13.6,7,24,98,84,287.4222243,3.14,98,9.6,1.8
0,14699937,59.2,349,2.59,21.7,29,896,7,78,1734.93612,4.91,78,6.5,5.6
1,4522683,89,72,11.05,61.7,2,267,96,96,3279.414,8.36,96,0.6,0.1
0,1554989,56.8,271,0.61,21.3,54,24,72,66,835.88998,6.59,66,8.5,1.5
0,2888584,73.3,137,3.96,5.7,1,0,94,93,2993.832531,4.55,93,2,0.1
0,972916,59.3,251,0.01,24.1,25,288,8,8,837.9551,4.86,8,7.4,1.3
0,723499,74.6,127,9.56,57.7,1,370,94,94,6423.291783,9.72,94,2.2,0.1
0,45216,77,148,3.82,22.6,0,0,92,4,1373.515636,5.17,91,9.2,0.8
0,881185,62.2,263,0.52,33.2,1,709,81,81,1536.15685,8.95,81,5.6,1.9
0,1225258,55,438,5.2,3.2,2,0,85,91,3934.27325,8.61,91,5.1,15.7
0,83521,73.4,157,3.08,45.9,4,0,97,97,1815.489496,8.84,97,2.3,0.5
0,474516,67.4,267,6.79,56.1,5,146,99,98,1367.352433,6.61,99,2.7,1
0,61131,71.7,194,2.68,51.4,2,0,98,98,357.347674,6.21,98,1.8,0.3
0,4515392,58,437,0.01,22.1,15,210,47,47,377.132274,4.2,47,8.4,4.5
1,43834,79,67,6.41,65,0,6,94,85,15835.34667,8.83,92,0.7,0.1
0,146366,79,19,2.21,45.9,13,0,96,95,2794.22189,6.65,95,1.3,0.4
0,454896,71,198,8.44,6.1,4,0,72,46,429.71554,7.67,76,2.3,0.2
0,547928,71.4,178,6.32,57.7,0,0,85,85,9564.46383,5.69,85,3.5,0.4
0,3955889,75.2,127,7.75,57.5,11,0,92,84,5878.76127,6.68,91,1.1,0.1
0,1674958,64.8,175,0.03,21.3,371,863,7,78,16.63999,2.94,71,2.5,0.1
0,2631669,67.2,21,0.32,51.9,30,9081,69,62,1391.816923,5.61,74,5.4,0.1
1,1568247,79.3,9,12.03,57.3,0,3,96,96,2363.97161,1.42,96,0.7,0.1
0,4491544,73.5,146,4.45,52.8,14,0,92,92,5433.7245,6.62,92,2.3,0.1
0,5862316,59.3,327,0.61,38.9,11,17620,54,6,511.665773,7.69,61,1.5,1.4
0,45735,74.1,1,1.82,61.4,1,956,75,78,5372.65899,8.83,78,4.7,0.1
0,2728777,73.3,165,3.67,45.4,1,0,97,98,3719.97351,4.8,98,1.9,2.3
1,1558177,79,92,12.35,56.5,0,1,97,97,24815.6884,9.9,97,0.7,0.1
0,5267839,65.6,22,2.75,45.9,7,0,98,98,6675.262954,1.96,97,3.2,0.1
0,21743949,63.8,241,0.97,18.5,31,0,73,73,454.963464,4.24,73,7.5,0.4
0,247315,68.3,196,4.79,4.8,0,0,91,76,3364.423711,3.98,91,3.8,0.3
1,2537875,73.1,159,11.9,55.6,2,12,95,97,1136.47356,5.33,96,3.1,0.1
0,157585,56.5,273,0.6,2.7,54,1719,77,72,78.377632,6.35,73,8.8,1.5
0,1348248,71,172,6.71,45,0,0,94,92,1967.83283,5.98,92,5.8,0.3
0,1486317,52.4,527,5.21,29.4,29,9696,89,9,713.63562,5.37,89,7.1,15.7
0,2569121,62.8,254,0.91,17.6,33,0,76,77,415.6893226,4.7,77,7.7,0.5
1,9519374,81.7,57,7.4,58.1,0,30,98,53,57134.777,11.8,98,1.4,0.1
0,1296934,69.5,189,6.12,37.6,0,0,95,95,12323.1275,5.31,95,6.3,0.5
0,839185,68.4,162,0.73,44.7,6,1238,79,49,1578.4239,7.86,75,2.9,0.1
0,25885,71.7,134,0.01,52.5,0,10,65,64,3148.36513,5.2,64,1.5,0.1
0,2397436,62.8,274,2.79,38.5,2,925,94,93,474.2133361,4.92,94,2.6,0.1
1,466245,82.4,6,9.25,65.4,1,131,96,95,2921.9342,9.1,96,0.6,0.1
0,3869346,71,133,0.58,49.9,22,1217,97,95,2191.478567,5.23,97,6.4,0.1
0,2966463,55.3,316,0.01,12.6,88,8762,35,63,117.49698,7.8,33,2.1,0.1
0,14656,65.5,26,0.53,75.7,0,0,95,95,1692.613277,1.42,99,0.1,0.1
0,389684,75.5,124,5.43,46.9,2,0,95,98,446.372833,7.72,99,2.3,0.1
0,121427132,66,2,2.5,15.4,1300,56188,73,37,19.317765,4.38,74,27,0.2
0,1277837,69.2,192,5.12,35.2,0,0,96,5,749.626612,5,96,6.5,2
1,2238799,76,216,9.92,57,0,2,99,99,7558.7426,6.37,99,2.5,0.1
1,11128246,83,78,10.08,62.6,0,109,99,98,4474.5717,1.54,99,0.9,0.1
0,84678493,67.3,218,4.45,19.6,66,3025,85,48,179.3715,3.23,88,1,0.1
1,22728254,82.3,61,10.03,65,1,199,92,91,67677.63477,9.36,92,0.6,0.1
0,21979923,56.2,3,0.01,13,88,2486,36,64,187.84595,7.76,36,19.9,0.1
0,1331475,75.6,137,14.97,57.6,0,0,94,94,14638.6482,6.25,94,1.9,0.1
0,42981515,76.2,118,7.93,62.2,8,1,92,94,12245.25645,4.79,94,1,0.1
0,193956,69.3,176,1.24,42.6,0,101,67,66,1353.934819,3.52,7,1.7,0.1
0,124723629,66.8,193,3,16.4,1100,33634,79,44,1461.671957,4.33,82,26.9,0.2
0,6274897,82,94,13.18,57,3,4448,99,35,33874.74255,1.53,98,0.6,0.1
0,15813913,57.1,263,0.11,16.9,51,801,71,71,341.2894618,6.98,71,11,1.1
0,256983,74.5,148,7.55,53.6,49,2,96,96,12291.46685,8.26,95,2.8,0.1
0,14349528,66.4,3,11.79,55.7,17,1147,98,98,692.194398,5.3,98,2.4,0.3
0,46533,69.2,231,8.71,58,5,0,74,66,2545.48341,7.8,71,2.5,0.3
0,191897,45.5,648,1.99,26.4,5,1,9,17,63.636279,7.13,9,1.2,33.8
0,2175859,66.7,189,0.05,16.7,177,14492,8,63,899.5556857,2.27,7,11,0.1
0,45877,69.8,212,8.39,58.5,5,39,57,48,2965.142365,7.81,52,2.4,0.2
0,552216,72.5,173,3.83,47.9,3,0,93,93,1344.31871,6.91,93,2,0.2
0,7463157,73,134,7.42,53.3,1,11,96,89,3331.228766,8.24,88,2.6,0.1
1,412477,82,63,7.38,67.1,0,1,73,86,2675.58259,8.33,73,0.8,0.1
0,673252,61.3,251,0.17,21.1,2,1,84,83,778.5454199,3.82,83,7.2,0.1
0,286917,68.1,227,0.01,5.4,1,0,98,98,4385.379355,4.21,98,2.2,0.1
0,8696916,57.6,278,1.28,22,25,928,77,75,82.1513498,4.2,75,8.1,1.8
0,9663915,68.1,252,11.01,56.7,1,1,98,99,3126.71767,6.89,99,2.3,0.1
0,487137,64.1,241,2.58,42,6,59,98,98,26.371428,2.16,98,3.3,0.1
0,7537,84,68,2.23,61.1,1,9,94,96,2195.1769,7.38,95,1.1,0.1
0,34376,73.8,129,0.44,5.8,20,0,95,9,3935.183343,3.82,95,6,0.1
0,851146,61.3,273,0.44,32.2,1,7,88,88,1325.99724,8.84,88,5.6,3.1
0,8562622,72,176,6.58,43.1,7,253,71,68,282.4242,5.9,78,3.8,2.5
0,329174,75.5,126,5.52,48.6,1,0,95,98,4267.13578,7.6,98,2.2,0.1
0,321,74.3,93,1.47,18,0,1395,98,98,3488.493769,9.52,98,14.4,0.1
1,3815163,75.7,136,10.7,57.8,2,115,96,98,11527.59323,7.12,99,2.1,0.1
1,328115,72.8,18,12.66,6.5,0,7,92,95,14357.73679,6.86,92,2.7,0.1
0,6821116,73.3,118,0.59,6.9,4,0,98,98,3492.1396,9.54,98,3.8,0.1
0,1545478,69.5,144,0.01,14.6,135,718,97,97,681.125368,2.91,97,19.1,0.1
0,692279,54,47,0.01,23.3,23,15,92,92,71.8186998,11.59,92,7.7,0.8
0,5716152,59.1,331,0.68,38.2,11,4023,52,59,539.41528,6.68,55,1.5,1.3
0,3321245,75.1,131,6.65,55,1,0,92,92,6871.897677,7.82,9,1.8,0.1
0,4183156,74.7,95,1.62,63,1,22,75,81,84.268878,7.42,81,4.7,0.1
0,7472819,66.7,174,0.3,35.9,10,0,93,93,666.3458569,5.93,93,3.7,0.2
0,1466597,56,276,0.59,2.2,55,2939,77,71,697.153124,6.85,73,9,1.6
0,1979882,59.2,393,5.01,34.7,2,184,96,94,5185.729845,6.39,96,8.4,9
0,3788937,74.1,138,7.81,55.1,12,0,94,66,2579.193168,8.31,93,1.2,0.1
0,1477341,63.5,185,0.01,17.9,366,4740,69,63,563.594342,2.61,67,21.6,0.1
1,2287955,78,29,8.24,56.3,0,0,98,98,5134.95694,6.15,98,2.6,0.1
0,1129424,57.9,32,0.01,24,3,13,24,2,192.59733,3.8,2,8.5,4.4
0,29585,72.9,141,4.01,49.2,1,137,87,78,2158.299,4.58,87,2,0.1
0,165566,68.5,224,6.63,49.9,7,127,99,99,11634.42422,4.6,99,2.3,0.1
1,82469422,79.2,85,11.67,57.6,3,778,95,9,34696.6292,1.52,96,1.1,0.1
0,142785342,68.2,261,11.21,57,15,101,98,98,8562.89598,7.44,98,2.3,0.3
0,6599857,82,81,11.1,61.6,3,272,99,74,42554.1225,11.56,99,0.6,0.1
0,151671,63.8,247,8.34,18.9,14,31,93,97,617.317648,7.71,97,6.3,1.3
0,7182451,52.6,378,5.72,13.8,24,2,76,83,127.4296648,7.1,83,8.4,4.8
0,19373,74.2,138,1.97,16.6,4,3,99,99,1259.87591,4.6,99,15.4,0.1
1,21574326,71.1,174,8.78,52.9,4,9,97,98,2774.95586,5.3,97,3.5,0.1
0,16995583,75.4,124,4.9,55.7,44,64,98,98,7199.59665,6.11,98,1.8,0.1
0,43,73.9,128,7.17,5.5,1,56,9,89,3174.9491,8.99,92,2.6,0.1
0,1382517,55.7,45,2.12,19.7,31,140,9,87,1369.68249,4.87,87,6.8,11.9
0,359487,55.5,41,9.65,15.2,88,3776,7,73,41.858631,9.76,73,6.3,8.4
0,1158897,51.4,477,4.87,28.9,3,1,89,9,2842.438422,8.19,88,6.1,40.2
0,14138216,55.5,278,0.57,19.6,55,98,74,74,689.6784228,6.74,74,9.2,1.6
0,5535595,72.5,125,0.54,57,4,21,95,95,261.456882,9.5,95,3.9,0.1
0,3362755,76.6,118,6.67,6.7,0,0,95,95,9415.17386,8.78,95,1.5,0.1
0,6576877,65.2,182,0.36,32.5,11,2144,82,58,236.314438,4.46,85,4,0.3
0,873596,69.4,195,0.01,6.2,0,0,99,99,4546.73854,4.16,99,4,0.1
0,22545214,66.9,189,0.05,17.5,173,24457,8,64,164.59447,2.53,71,1.9,0.1
0,4337141,74.9,94,1.58,63.5,1,12,75,81,8763.826274,7.19,81,4.7,0.1
0,1334788,76,176,6.5,43,0,0,91,9,1953.9767,5.6,9,5.9,0.4
0,623434,63.3,273,0.52,15.5,1,0,96,95,997.7417141,4.9,95,18.3,0.2
1,4617225,81.2,66,10.75,62.1,0,33,96,95,5553.32623,7.78,96,0.3,0.1
0,14776866,67.4,186,0.01,17.6,12,15,84,86,95.244132,6.24,86,11,0.3
0,27568436,51.3,485,9.89,14.2,104,141,58,62,288.236949,8.9,62,6.6,8.9
0,1453684,68.2,152,0.01,13,164,6192,95,86,494.51466,2.8,94,19.7,0.1
0,714458,67.4,232,0.17,19.5,1,6,93,93,177.234497,6.3,93,16.8,0.4
0,3763599,76,98,5.13,52.1,0,8,92,88,575.31664,8.58,91,2.8,0.1
1,1124835,79.7,57,10.69,58.3,0,0,99,96,32233.83942,7.54,99,0.9,0.1
0,14343111,67.8,155,0.01,12.5,174,25934,94,45,484.155471,2.68,93,19.9,0.1
0,43285634,73.1,144,4.38,5.5,15,0,93,93,3386.256,5.82,93,2.4,0.1
0,1764652,53.6,362,0.01,24.7,490,6855,49,49,3221.678128,3.67,49,1.1,3.9
0,3568,67.9,199,0.01,58.5,32,1317,67,62,673.74737,5.54,64,5.3,0.1
0,5193482,71.9,131,0.55,54.8,4,61,97,97,1728.2659,9.9,99,4,0.1
1,1458821,77.3,15,14.21,52.5,0,8,96,94,15772.7334,9.54,99,0.7,0.1
0,12213,71.9,168,4.16,27.5,0,28,98,98,5229.876738,4.29,98,7.8,0.1
0,11556763,61.3,236,0.34,19.9,23,3,89,89,89.838296,5.44,89,11.2,0.7
0,53311955.61,69,371,7.34,49.5,43,25,73,7,6876.953821,8.78,73,5.4,4.5
0,3413852,52.4,437,1.49,15.5,74,65,75,73,436.6875357,4.45,73,8.8,14.5
0,27328,67.9,184,2.36,39.3,22,2,98,91,182.28625,5.92,98,3.1,0.3
0,143874,66.6,192,2.2,16.4,14,1156,88,89,785.6928841,5.95,89,11,0.5
0,33671,69.4,189,6.66,48.5,0,0,98,98,4673.63848,5.45,98,3.5,0.1
0,1431628,76,198,2.14,46.5,12,0,92,92,2635.753474,6.79,92,1.3,0.4
0,814218,67.8,221,1.93,51.2,0,17,92,98,238.891729,3.28,91,4.3,0.1
0,19716598,51,424,1.68,17.7,85,28898,67,76,283.8911588,6.39,85,4,15.3
0,284331,58.6,281,0.01,16.2,77,2861,63,63,445.8932979,9.42,63,18.6,0.1
0,896776,73,22,6.32,46.1,7,0,65,79,2372.628827,5.53,79,3.6,2.3
0,1328961,74.4,151,3.69,45.8,8,0,97,82,244.46898,6.46,87,1.5,0.3
0,7872658,73.2,159,3.14,45.1,4,0,93,92,1751.595857,8.4,93,2.3,0.6
0,112362,79.7,77,9.42,61.2,0,0,98,94,2481.15781,9.34,98,0.8,0.1
0,74856,81.5,63,2.55,62.6,1,5,96,98,27795.87671,7.46,96,1.2,0.1
0,1855852,51.7,566,6.37,32.7,2,5,96,92,5351.253732,5.62,96,1,20.6
0,51924182,66.4,21,0.01,22.9,40,122,88,88,1262.893782,2.28,88,12.9,0.3
0,917382,71.6,125,1.98,48.8,5,0,91,84,7189.691229,5.1,87,2.8,0.1
0,181712595,66,163,0.04,23.9,365,8749,72,72,1272.44161,2.7,72,19.6,0.1
0,3643222,76.5,122,6.94,54.2,1,0,95,94,7937.259931,8.5,94,2,0.1
0,16765117,59.3,271,0.9,14.7,41,10795,61,51,262.2859481,5.29,62,8.5,0.7
0,15419666,75.5,127,3.92,52.1,7,72,85,88,572.14313,6.48,87,1.3,0.1
0,6527512,81.3,86,11.7,6.1,3,5048,99,65,473.34279,11.2,99,0.6,0.1
0,27949944,74.2,134,4.22,49.5,12,0,94,94,3171.49856,4.47,94,1.2,0.4
0,877267,61.8,261,1.34,15.6,162,4235,69,62,341.39992,6.86,61,11,1.7
0,17813,65.8,21,4.13,26.2,0,0,99,98,199.57146,6.65,98,6.3,0.9
0,151969,63.8,224,5.78,22.8,0,0,99,7,693.345683,9.94,96,7.2,1.6
0,469885,67.4,24,0.9,42.1,0,0,9,83,88.874858,7.83,89,1.3,0.1
0,12884,73.1,13,2.96,22.6,391,71879,87,75,1288.642924,4.82,86,5.3,0.1
0,14577,72.9,14,0.96,73.3,0,0,84,82,445.18866,4.6,82,0.1,0.1
0,423724,59.1,317,1.86,18.4,62,1218,89,88,92.816252,4.17,88,8.2,5
1,28276,81.3,66,10.56,62.5,1,11,92,94,4991.98289,8.53,92,0.7,0.1
0,313929,69.5,184,6.85,46.3,0,0,98,97,4258.788611,5.81,97,3.5,0.3
0,2798531,69.3,162,0.27,18,19,1861,92,92,688.6172788,5.69,92,16.1,0.1
0,19433523,61.9,261,0.71,16.7,35,0,83,84,377.8482928,4.98,84,7.9,0.6
0,29237,58,434,1.23,18.5,80,12598,71,75,369.1545359,6.87,8,3.9,16.2
0,3727,74.5,125,6.13,55.3,1,3188,91,91,4429.6575,7.42,91,2.7,0.1
0,44183,71.8,129,3.28,46,2,50,81,55,691.997711,6.94,8,3.1,0.1
0,136255,72.3,195,15.07,55.2,0,0,95,9,885.465115,5.13,94,2.2,0.1
0,1742795,52.8,4,5.03,23.3,58,605,79,79,952.1872484,4.75,8,6.9,7.4
0,39148416,57.9,339,1.71,17.9,64,1282,88,88,916.8992515,3.9,88,8.3,6.4
0,48225,67.6,256,4.89,55.4,6,7587,99,48,879.475486,6.25,99,2.9,0.9
0,2594618,66,21,0.2,14.4,31,2838,91,69,348.6314534,5.7,89,17.4,0.2
0,1327439,76.1,138,0.01,58,0,7,93,94,17454.84342,5.83,93,1.9,0.1
0,6293783,73.4,15,5.79,47.1,3,0,84,89,3988.11894,9.42,89,2.1,0.1
0,1148473,79.4,8,9.67,61.8,0,2,99,95,28827.32636,9.41,99,0.8,0.1
0,31225881,71.4,128,0.56,5.8,21,2248,95,95,2494.353552,5.48,95,6.4,0.1
0,289592,77.2,84,4.76,56.5,0,0,99,99,4414.72314,5.66,99,1.3,0.1
0,16425578,58.2,252,0.12,17.3,50,372,75,7,348.151511,6.36,7,1.7,0.9
1,82376451,79.6,84,11.76,58,3,2307,94,87,36447.87232,1.34,96,1.1,0.1
0,21154429,66.3,188,0.06,15.4,187,3344,72,65,78.92744,1.98,75,11,0.1
0,14858948,64.7,276,5.99,44.8,8,18,95,95,1658.31146,3.61,95,2.6,0.1
0,8991735,55.3,37,7.01,15.4,24,129,95,95,287.931877,6.83,95,6.8,7.1
0,944742,59.6,295,6.78,16.5,20,26,98,97,44.853339,8.49,97,6.8,5
0,7415,62.9,233,0.01,23.2,1,0,85,88,834.341949,6.51,87,6.8,0.8
0,539614,68.5,186,0.99,47.2,0,0,99,99,1642.837974,5.8,99,1.2,0.1
0,45312937,56,429,7.38,4.9,52,1166,71,72,2681.781,8.31,71,15.4,24
1,1522288,78.5,96,13.11,54.9,0,0,97,97,19821.44463,9.67,97,0.7,0.1
0,2495623,64.3,22,0.2,12.9,38,13344,76,2,253.72412,5.48,78,18,0.1
0,2976724,74.6,128,0.53,38.5,3,195,97,96,1882.27842,4.2,97,7.8,0.1
0,237992,65.9,242,0.01,34.9,2,477,88,88,5421.343953,8.93,88,8.6,2.2
0,322653,69,221,0.01,24.8,8,22,68,68,944.134851,3.21,68,9.6,1.3
0,22188387,52.1,425,1.03,19.3,74,267,75,75,422.1461573,5.25,75,3.8,14.1
1,485412,79.4,84,9.86,58.2,2,0,95,83,15323.6114,7.24,96,0.6,0.1
0,98611,71.8,157,1.35,66.2,0,4,91,91,1837.977391,5.66,89,0.1,0.1
0,279122,74.5,145,3.51,48.9,1,2,91,92,492.492378,5.4,91,1.9,0.4
1,2932367,73.4,169,15.19,61.9,0,11,93,94,16554.97139,6.55,93,2.6,0.1
0,7291436,74.4,128,9.65,57,1,20,91,89,5411.87744,1.9,91,2.2,0.1
0,645872,48.1,424,3.84,21.7,27,1089,84,86,45.128418,1.32,86,8.3,1.6
0,9464495,71.9,194,16.35,6.5,0,10,98,97,694.243915,5.1,98,2,0.1
0,92658,57.6,328,6.88,15.9,22,494,99,99,342.3656294,1.2,99,6.8,6.2
0,9527985,70,224,14.67,58.2,1,0,98,98,6376.183153,5.95,97,2.1,0.1
0,128452,69.3,191,5.53,36,0,0,91,76,884.518666,5.13,91,6.4,0.5
0,618294,75,117,6.45,58.5,0,0,91,87,6698.79439,6.7,92,2,0.1
0,619428,75.3,115,6.56,59.1,0,5,93,9,6682.281158,6.9,94,2,0.1
0,3875,73.9,127,8.14,52.8,1,64,88,89,3725.63221,9.38,94,2.6,0.1
0,29622,74.6,12,3.91,54.1,1,13,95,93,3994.712355,4.48,93,2.1,0.1
0,43646629,62.1,263,1.81,2.1,59,0,94,94,1155.2582,5.49,94,8,3
0,345387,76.4,124,6.16,51.9,1,0,84,85,668.8667,6.31,85,2.1,0.2
0,7181,84,68,2.33,61.6,1,539,95,99,258.637,7.37,95,1.1,0.1
1,14559,78.8,64,11.47,55.8,0,0,97,93,27169.99256,6.28,97,0.9,0.1
0,58782,74.5,147,3.39,5.9,3,0,99,98,1682.957924,6.39,98,1.8,0.1
0,94682,59.1,251,1.4,23.5,25,426,77,75,825.9427854,5.37,75,7.6,1.4
0,846,72.2,185,8.12,3.7,0,10,99,99,1214.39987,3.73,99,5.9,0.1
0,764163,67.3,171,0.32,36.6,10,0,95,93,738.3475227,6.4,93,3.7,0.2
0,26475859,67,189,0.21,15.4,27,2089,82,82,473.844449,6.44,82,17,0.2
0,1315372,69.9,185,6.41,4.2,0,0,91,9,21188.11857,4.4,9,6.1,0.3
0,4476153,49.8,443,1.66,2.7,16,679,47,47,494.336779,3.73,47,8.8,5.8
0,5155896,65.4,29,0.3,19.8,49,190,9,92,987.7365832,1.92,9,13.1,0.5
0,141232,66,196,0.26,23.2,20,17,89,92,148.912351,4.51,92,9.9,0.3
0,254984,68.2,21,4.9,41.4,0,0,96,96,3419.275719,4.5,96,3.7,0.4
0,82157,82.2,6,2.62,64.6,1,6,95,97,37582.84624,7.81,95,1.2,0.1
0,276141,72.8,148,4.44,48.8,13,0,66,94,2754.7829,4.72,77,1.3,0.4
0,5975,69.5,22,4.72,52.6,0,0,84,84,5761.39536,5.92,84,3.5,0.8
0,333,75,88,1.62,18.7,0,47,98,98,4428.522898,7.37,98,14.3,0.1
0,255131116,68.9,179,0.09,26.5,119,12943,8,78,3491.595887,2.85,78,1.4,0.3
0,2364851,56.7,295,0.01,13.4,87,798,41,65,198.7285436,8.82,41,19.7,0.1
0,3565716,75.3,125,5.38,54.2,8,0,71,88,6583.116248,5.23,88,1.1,0.1
0,1641848,72.6,136,1.41,43.9,10,146,86,79,1177.629268,4.92,84,6.8,0.1
0,2668289,66.9,235,4.61,45.9,1,8,96,97,1717.898761,5.29,95,2.2,0.1
0,42152151,72.4,15,4.25,49,16,0,92,92,2246.257472,5.92,92,2.5,0.1
0,851967,68.9,23,2.31,58,0,1,99,99,3369.48247,4.26,99,4,0.1
0,513979,72.7,121,0.01,29,0,0,94,94,348.482762,4.61,94,7.1,0.3
0,4181563,67,261,0.01,25.6,9,43,8,8,415.361958,1.19,8,7,1.2
1,49379,80,64,7.14,66.6,0,1,72,86,21928.767,8.15,72,0.7,0.1
0,1446754,64.9,321,11.5,55,19,2444,98,96,412.372294,5.19,97,2.5,0.3
0,6565979,81.5,83,11.5,61.1,3,0,99,78,4838.2444,11.44,99,0.6,0.1
0,1892413,88,73,7.53,66,0,1,99,96,21673.7817,8.8,99,0.8,0.1
0,1141,72.3,15,1.57,69.4,0,0,9,89,2594.74999,6.52,89,0.1,0.1
0,22346573,64.3,235,0.87,19,30,2,71,7,443.9611,3.46,7,7.4,0.4
0,3948125,59.7,272,3.64,24.5,9,2200,71,47,327.42597,11.87,7,7.4,1.8
0,3772938,77.2,12,6.95,55.6,1,0,87,85,1589.82713,7.25,85,1.9,0.1
0,551531,68.7,184,0.01,48.1,0,0,99,99,1858.689868,5.48,99,1.2,0.1
0,941681,72.2,121,2.14,5.6,5,164,96,93,7875.756953,5.54,93,2.8,0.1
1,2246871,73.4,153,9,56.9,2,193,94,98,8297.483621,5.83,94,3,0.1
0,57374,71.9,165,6.2,42,3,0,92,9,148.527976,5.78,92,2.3,0.2
0,25232263,68.7,181,0.09,25.6,124,8419,86,85,362.663981,2.93,85,1.5,0.3
1,198954,83,71,9.97,6.3,1,91,92,95,23465.38559,8.32,93,0.7,0.1
0,563513,68.8,182,0.01,48.9,0,0,99,94,188.5159,5.42,94,1.1,0.1
0,16332974,64.4,178,0.03,2.1,367,2801,75,75,95.4327931,3.35,75,2.8,0.1
0,1373513,65.6,2,0.28,22.7,20,46,83,91,136.4518,4.31,91,1,0.4
0,115873,46,63,5.08,27.8,3,0,88,95,2873.862141,6.8,86,7.3,49.1
0,8331954,67.2,217,4.44,19.2,67,10511,85,52,11.553196,3.25,84,1,0.1
0,15214912,69.9,142,0.01,15.2,126,788,94,94,757.6717572,3.6,94,18.9,0.1
0,136768,75,126,4.86,53.2,52,3,97,97,731.378864,5.35,97,1.9,0.1
0,74961,65.2,24,7.04,39.6,1,0,92,93,1945.6395,4.67,93,5.7,1.1
1,7223938,74.3,138,12.03,65.1,1,0,88,95,7853.335191,8.44,88,1.9,0.1
0,1282837,76.3,123,5.29,61.5,33,0,99,99,982.532572,6.21,99,1.6,0.1
0,33333789,73.6,99,0.55,55.5,19,668,99,99,294.746728,6.15,99,6.3,0.1
0,13676693,65,24,2.08,14.8,16,394,82,82,631.675789,3.75,82,11.3,0.9
1,7492561,72.9,155,10.98,61.5,1,1,96,96,7296.122479,6.61,95,2.1,0.1
0,5366277,65.4,228,2.93,46.7,7,0,98,98,734.42525,2.12,98,3.2,0.1
0,198686688,74.1,152,7.58,52.8,51,43,98,98,13167.47289,8.9,99,2.9,0.1
1,41268,78.7,69,6.53,64.5,0,4,89,85,1519.5497,8.46,89,0.7,0.1
0,1782997,64,267,0.81,15.4,38,35558,74,71,245.1235876,4.89,78,8.2,0.6
0,12222251,46,665,1.68,25.5,24,1483,78,79,547.3588785,7.1,78,11,43.5
0,94358,57.4,321,4.16,16.6,22,129,95,96,26.479973,8.58,96,7.6,1.5
0,8942,59.8,296,0.45,3.9,1,24,88,25,147.586896,7.72,88,5.8,3.5
1,8425823,86,71,11.18,6.9,2,166,94,88,4465.24891,1.99,95,1.1,0.1
0,1521834,74.7,12,1.4,55.6,3,1,99,99,4129.977335,6.18,99,6.3,0.1
0,28482,74.7,142,3.33,49.7,1,0,9,9,4293.383274,5.16,9,1.9,0.6
0,6279,75.4,113,6.56,59.7,0,5,95,91,7318.742449,6.92,95,1.9,0.1
0,1179681239,65.2,26,1.59,14.4,1400,41144,67,6,118.166373,4.23,64,27.1,0.3
0,111717,80,78,9.08,63.1,0,2,99,95,2971.973,9.76,99,0.8,0.1
0,14641724,55,388,9.55,2.4,542,2613,54,42,1136.829645,4.47,42,12.3,5.2
0,289359,74.4,123,3.79,53.3,1,10,96,95,3843.591213,4.55,95,2.1,0.1
0,4247841,78.6,97,4.1,5.3,1,1,91,9,4697.11135,7.74,91,2,0.1
0,1247429,72.8,166,2.83,3.2,0,15,99,99,7318.12641,4.97,99,7.3,0.1
0,2829493,75.2,139,3.58,51.2,1,1,93,92,513.549487,5.21,92,1.8,0.6
0,1471462,51.5,491,1.16,17.3,36,21,93,93,42.7379657,1.18,93,6.9,14.9
0,45855482.88,54.9,459,7.04,41.6,54,1043,7,72,2518.398261,8.9,7,14.5,26.6
1,48865,80,8,11.53,58.4,0,1,96,94,114293.8433,7.34,99,0.9,0.1
0,82858,72.2,185,7.82,3.1,0,0,99,99,1192.5174,3.91,99,6,0.1
0,1317997,76.9,127,0.01,59,0,2,94,93,1929.7746,6.48,94,1.9,0.1
0,85416253,68,274,1.17,15.3,169,1176,65,56,379.7566385,4.41,58,11.1,2
0,733821,71.9,166,3.04,41.2,6,0,92,91,1157.3427,8.29,92,2.6,1.4
0,6164626,72,191,2.36,52.8,2,0,89,89,3474.392445,6.91,89,1.7,0.3
0,4654122,79.2,97,3.34,57.5,1,0,9,91,9985.36959,9.56,91,1.8,0.1
1,456155,86,68,11.88,58.9,0,443,94,46,48538.58776,8.76,94,0.3,0.1
1,864565,86,71,10.94,61.4,2,1771,94,88,4653.91143,11.16,95,1.1,0.1
0,683475,71.2,23,2.83,5.8,2,0,99,99,334.83817,6.32,99,1.8,0.3
0,18426372,69,227,0.01,18.5,49,1224,56,67,416.14838,5.9,67,1,0.6
0,4612,63.3,229,2.33,38.7,7,11,99,96,967.917468,3.34,98,3.5,0.1
1,42921895,81,79,11.96,59.9,2,26,97,97,24918.64584,8.5,97,0.6,0.1
