"Status","Population","Life.expectancy","Adult.Mortality","Alcohol","BMI","infant.deaths","Measles","Polio","Hepatitis.B","GDP","Total.expenditure","Diphtheria","thinness..1.19.years","HIV.AIDS"
0,14776866,67.4,186,0.01,17.6,12,15,84,86,95.244132,6.24,86,11,0.3
0,14537886,67,19,2.12,17,13,722,87,88,882.491462,5.64,88,11,0.3
0,143874,66.6,192,2.2,16.4,14,1156,88,89,785.6928841,5.95,89,11,0.5
0,14928,66.1,195,2.13,15.9,15,4779,95,92,738.2326684,6.36,94,11.1,0.6
0,138859,65.6,199,2.24,15.3,16,4211,91,91,745.7877873,5.55,91,11.2,0.7
0,13676693,65,24,2.08,14.8,16,394,82,82,631.675789,3.75,82,11.3,0.9
0,13474489,64.1,216,2.03,14.3,17,188,8,8,539.8791529,4.48,8,11.4,1.1
0,2223994,56.7,366,0.01,28.4,47,831,86,87,1441.1417,4.1,87,5.7,3.7
0,21655715,56.4,364,0.01,27.8,48,760,88,89,1365.34419,4.29,89,5.8,4
0,2182383,55.9,369,0.01,27.2,50,609,85,85,1255.648189,4.34,85,5.9,4.6
0,252447,55.6,371,6.19,26.6,51,504,8,82,1295.649726,3.96,82,6,4.9
0,1997495,55.3,37,6.15,26,53,240,83,84,1182.869227,5.28,84,6.1,5.5
0,19432541,54.8,373,5.89,25.4,54,251,79,8,123.19538,5.7,8,6.3,6.3
0,18978,54.2,382,5.9,24.9,56,495,82,84,1233.524316,5.18,84,6.4,6.7
0,18395389,53.6,395,5.44,24.4,57,100,81,82,111.71186,4.76,82,6.6,7
0,17899562,53.3,394,5.22,23.8,58,196,78,81,12.989164,4.69,81,6.7,7.2
0,1742795,52.8,4,5.03,23.3,58,605,79,79,952.1872484,4.75,8,6.9,7.4
0,35544564,82,65,8.1,66.4,2,418,91,55,544.43376,1.45,91,0.5,0.1
0,35155451,81.8,67,8.2,65.8,2,83,91,55,52413.72116,1.67,91,0.5,0.1
0,3475545,81.6,68,8.3,65.3,2,10,99,7,52496.69487,1.78,95,0.5,0.1
0,3434278,81.5,68,8.2,64.7,2,803,87,7,5282.2176,1.82,87,0.5,0.1
0,345274,81.2,7,8.4,64.1,2,99,88,56,47447.4762,11.2,89,0.5,0.1
0,33628571,81,72,8.4,63.6,2,14,89,42,4773.45436,11.17,91,0.5,0.1
0,33245773,87,74,8.3,63,2,62,89,28,46596.33599,1.3,92,0.5,0.1
0,32887928,85,74,8.3,62.5,2,101,9,14,44544.5268,9.83,94,0.5,0.1
0,325755,85,75,8.2,61.9,2,13,95,14,4386.69948,9.75,95,0.5,0.1
0,32312,81,76,8,61.3,2,6,93,14,36189.58838,9.57,93,0.5,0.1
0,31995,80,77,7.8,6.6,2,7,91,14,31979.87195,9.56,91,0.5,0.1
0,31676,79.7,78,7.7,6,2,15,88,14,28172.14883,9.54,91,0.5,0.1
0,4515392,58,437,0.01,22.1,15,210,47,47,377.132274,4.2,47,8.4,4.5
0,4499653,49.9,451,0.01,21.6,16,596,23,23,337.4849614,3.82,23,8.5,5.1
0,449416,53,439,0.01,21.2,16,141,47,47,486.41114,3.62,47,8.7,5.1
0,4476153,49.8,443,1.66,2.7,16,679,47,47,494.336779,3.73,47,8.8,5.8
0,4448525,49.2,446,1.67,2.2,17,2,46,45,446.4434494,3.9,45,9,6.6
0,44423,48.6,453,1.56,19.8,17,11,45,42,449.961839,3.58,42,9.1,7.3
0,13569438,52.6,362,0.01,18.7,46,1275,44,37,125.998515,3.62,37,8.7,2.9
0,13133589,52.2,366,0.64,18.2,46,226,46,39,986.13177,3.42,39,8.8,3.1
0,1275135,51.8,367,0.62,17.9,46,120,51,4,973.472574,3,4,9,3.6
0,12288651,51.6,365,0.56,17.5,46,8650,4,33,989.2363633,3.17,33,9.2,3.9
0,1188722,51.2,364,0.5,17.1,46,194,43,39,896.5697341,2.95,39,9.4,4.1
0,1152786,57,37,0.47,16.7,46,165,32,24,84.455939,3.31,24,9.6,4.4
0,11133861,49.6,394,0.45,16.4,46,63,3,17,929.772391,2.92,19,9.8,4.7
0,17613798,83,83,7.16,63.1,2,0,95,95,14817.37778,7.79,95,0.8,0.1
0,17462982,81,84,7.2,62.5,2,0,9,9,15941.39722,7.53,91,0.8,0.1
0,1739746,79.9,84,6.76,61.8,2,0,9,9,15431.9293,7.24,9,0.8,0.1
0,17153357,79.8,86,7.26,61.2,2,6,93,94,1475.69242,7,94,0.8,0.1
0,16993354,79.1,89,7.93,6.6,2,0,92,92,1286.17764,6.97,92,0.8,0.1
0,16829442,79.3,91,7.67,59.9,2,1,94,94,1243.32824,7.39,94,0.8,0.1
0,16661942,79.6,88,7.31,59.3,2,0,95,95,1781.3668,6.87,95,0.9,0.1
0,16491687,78.9,9,7.39,58.7,2,0,95,92,1526.87746,6.35,96,0.9,0.1
0,16319792,78.9,91,7.33,58.1,2,0,94,95,9484.681227,6.18,94,0.9,0.1
0,136427,75.8,86,5.78,31.9,171,52628,99,99,7683.5238,5.55,99,3.7,0.1
0,135738,75.6,88,5.79,3.9,185,26883,99,99,777.77594,5.39,99,3.8,0.1
0,135695,75.4,89,5.74,3,201,6183,99,99,6337.882993,5.26,99,3.9,0.1
0,134413,75.2,91,5.63,29,215,9943,99,99,5633.79616,5.3,99,4.1,0.1
0,133775,75,92,5.75,28.1,231,38159,99,99,456.512487,4.89,99,4.2,0.1
0,133126,74.9,93,4.88,27.3,248,52461,99,99,3838.434292,5.8,99,4.4,0.1
0,1324655,74.5,97,4.27,26.5,266,131441,99,95,3471.247547,4.59,97,4.5,0.1
0,1317885,74.4,96,3.88,25.7,285,109023,94,92,2695.366223,4.32,93,4.7,0.1
0,13112,74.2,98,3.28,24.9,307,99602,94,91,299.229676,4.52,93,4.8,0.1
0,13372,73.9,99,2.92,24.1,332,124219,87,84,1753.4178,4.66,87,5,0.1
0,129675,73.5,11,3.04,23.4,360,70549,87,79,158.668462,4.72,87,5.1,0.1
0,12884,73.1,13,2.96,22.6,391,71879,87,75,1288.642924,4.82,86,5.3,0.1
0,1284,72.7,16,2.91,21.9,422,58341,86,7,1148.5857,4.79,86,5.5,0.1
0,127185,72.2,11,2.84,21.2,457,88962,86,65,153.1824,4.56,86,5.7,0.1
0,1262645,71.7,115,3.06,2.5,490,71093,86,6,959.372181,4.6,85,5.9,0.1
0,47791911,74.6,144,4.38,57.2,11,0,9,9,7913.383432,7.2,9,2.1,0.1
0,47342981,74.4,145,4.41,56.4,11,1,91,91,83.5863,6.84,91,2.1,0.1
0,46881475,74.3,143,4.44,55.7,11,1,91,92,7884.984429,6.93,91,2.1,0.1
0,4646646,74.2,144,4.37,55,12,6,85,85,7227.73968,6.64,85,2.2,0.1
0,4591897,73.6,15,4.28,54.2,12,0,88,88,625.65544,6.76,88,2.2,0.1
0,45416181,73.6,15,4.34,53.5,13,0,92,92,5148.422113,7.1,92,2.2,0.1
0,4491544,73.5,146,4.45,52.8,14,0,92,92,5433.7245,6.62,92,2.3,0.1
0,44374572,73.5,144,4.66,52,14,0,93,93,4674.21961,6.25,93,2.3,0.1
0,43835722,73.1,147,4.53,51.3,15,0,94,93,379.78776,6.11,93,2.3,0.1
0,43285634,73.1,144,4.38,5.5,15,0,93,93,3386.256,5.82,93,2.4,0.1
0,42724163,72.8,148,4.26,49.8,16,0,89,89,274.249442,5.37,89,2.4,0.1
0,42152151,72.4,15,4.25,49,16,0,92,92,2246.257472,5.92,92,2.5,0.1
0,41572491,71.8,163,4.45,48.2,17,139,83,78,2355.725857,5.67,81,2.5,0.1
0,498899,71.5,165,4.43,47.5,17,3,83,8,2395.856551,5.96,8,2.5,0.1
0,443958,71.4,167,4.66,46.7,18,1,82,78,2472.197831,5.91,79,2.6,0.1
0,759385,63.2,23,0.01,23.7,1,0,87,88,852.954379,6.75,87,6.8,0.8
0,7415,62.9,233,0.01,23.2,1,0,85,88,834.341949,6.51,87,6.8,0.8
0,723868,62.5,237,0.01,22.6,2,1,85,89,788.632653,7.11,86,6.9,0.8
0,76569,62.2,241,0.12,22.1,2,3,85,83,829.7586885,6.1,83,7,0.2
0,689692,61.8,246,0.15,21.6,2,0,82,74,769.1742883,5.82,74,7.1,0.1
0,673252,61.3,251,0.17,21.1,2,1,84,83,778.5454199,3.82,83,7.2,0.1
0,657229,61,255,0.12,2.6,2,0,81,81,795.97519,5.13,81,7.2,0.1
0,64162,66,259,0.16,2.1,2,0,75,75,72.759313,4.93,75,7.3,0.1
0,626425,63,262,0.25,19.6,2,85,69,69,648.38717,4.57,69,7.4,0.1
0,611627,60,266,0.24,19.2,2,912,67,68,621.93372,4.32,68,7.5,0.1
0,597228,59.8,269,0.27,18.8,2,0,73,77,616.4197236,3.96,76,7.5,0.1
0,583211,59.6,271,0.26,18.4,2,0,8,28,544.566526,3.65,8,7.6,0.1
0,4757575,79.5,96,3.45,59.5,1,1,91,91,1647.44179,9.31,91,1.7,0.1
0,47641,79.4,96,3.42,58.5,1,0,95,94,1569.66631,9.47,95,1.7,0.1
0,4654122,79.2,97,3.34,57.5,1,0,9,91,9985.36959,9.56,91,1.8,0.1
0,46474,79,98,3.41,56.5,1,0,82,84,9186.59639,9.73,85,1.8,0.1
0,454528,78.1,16,3.58,55.5,1,0,93,89,8199.414621,9.66,88,1.8,0.1
0,4488263,79.2,96,4.07,54.4,1,0,8,87,689.396224,9.69,86,1.9,0.1
0,442958,78.9,99,4.22,53.4,1,0,89,89,6911.136136,9.1,9,1.9,0.1
0,4369469,78.9,93,4.2,52.4,1,0,89,89,612.623418,8.37,89,1.9,0.1
0,438794,78,16,4.15,51.4,1,0,89,88,5245.187372,7.82,89,2,0.1
0,4247841,78.6,97,4.1,5.3,1,1,91,9,4697.11135,7.74,91,2,0.1
0,418738,77.7,12,4.09,49.3,1,0,9,89,4425.57467,7.8,9,2.1,0.1
0,4125971,78,1,4.04,48.3,1,1,88,86,4167.71417,8.45,88,2.2,0.1
0,46324,78.3,99,4.17,47.3,1,0,94,94,462.14965,8.23,94,2.2,0.1
0,3996798,77.5,1,4.29,46.4,1,0,92,8,3981.52847,7.25,91,2.3,0.1
0,3925443,77.6,98,4.34,45.4,1,0,8,89,388.363689,7.12,88,2.4,0.1
1,4238389,77.8,97,12.14,63.1,0,0,95,95,13467.46827,7.8,95,1.5,0.1
1,4255689,77.7,97,12.39,62.5,0,0,96,96,13574.749,7.83,96,1.5,0.1
1,4267558,77.1,14,11.49,61.9,0,2,96,98,13235.97757,7.8,96,1.5,0.1
1,428622,77,14,12.19,61.3,0,12,96,97,14539.18421,7.8,96,1.6,0.1
1,4417781,76.6,16,12.1,6.6,0,7,97,97,1355.74586,8.25,97,1.6,0.1
1,442978,76.3,19,12.21,6,0,2,96,97,14157.14416,8.18,96,1.7,0.1
1,443458,76,116,12.06,59.4,0,51,96,97,15893.8656,7.7,96,1.7,0.1
1,4436,75.8,114,12.56,58.7,0,0,96,95,13546.69872,7.44,96,1.8,0.1
1,115239,83,53,0.01,59.8,0,10,99,96,2734.88382,7.37,99,0.9,0.1
1,1143896,81,54,9.04,59.2,0,0,99,96,2797.96736,7.46,99,0.9,0.1
1,113562,80,56,10.55,58.7,0,1,99,96,28951.15556,7.44,99,0.9,0.1
1,1124835,79.7,57,10.69,58.3,0,0,99,96,32233.83942,7.54,99,0.9,0.1
1,111267,79.5,59,11.32,57.8,0,18,99,96,3818.46396,7.23,99,0.9,0.1
1,19876,79.3,6,10.8,57.3,0,0,99,96,3215.8159,7.4,99,0.9,0.1
1,181563,79.1,62,12.01,56.8,0,1,97,93,3539.7488,6.89,97,0.9,0.1
1,163712,78.9,63,11.56,56.3,0,0,97,93,31386.63265,6.5,97,0.9,0.1
1,14559,78.8,64,11.47,55.8,0,0,97,93,27169.99256,6.28,97,0.9,0.1
1,127658,78.7,65,11.41,55.3,0,1,98,88,25324.48666,6.37,98,0.9,0.1
1,1141,78.6,65,13.03,54.8,0,0,98,88,23932.49128,6.42,98,0.9,0.1
1,993563,78.5,66,10.62,54.3,0,0,98,88,2293.4789,6.83,98,0.9,0.1
1,976966,78.4,68,11.68,53.8,0,0,98,88,16372.29152,6.12,98,0.9,0.1
1,96282,78.2,69,10.16,53.3,0,0,97,89,1562.92433,5.78,97,0.9,0.1
1,943286,78.1,7,9.56,52.8,0,0,97,89,14672.8826,5.77,97,0.9,0.1
0,912164,63,252,0.38,34.4,1,0,78,78,174.91511,1.57,78,5.6,2.1
0,896688,62.7,256,0.53,33.8,1,28,82,82,1622.637974,9.14,82,5.6,2.1
0,881185,62.2,263,0.52,33.2,1,709,81,81,1536.15685,8.95,81,5.6,1.9
0,865937,61.8,268,0.39,32.7,1,49,87,87,143.986898,8.71,87,5.6,2.7
0,851146,61.3,273,0.44,32.2,1,7,88,88,1325.99724,8.84,88,5.6,3.1
0,83684,69,279,0.49,31.7,1,48,89,89,1253.657431,8.37,89,5.7,3.2
0,822934,62,289,0.49,31.3,1,143,89,88,1214.77118,8.5,89,5.7,3.3
0,8942,59.8,296,0.45,3.9,1,24,88,25,147.586896,7.72,88,5.8,3.5
0,145844,73.6,154,5.92,57.9,6,0,9,89,6268.692122,4.38,91,3.3,0.3
0,1281296,73.4,157,5.93,56.8,6,0,82,8,627.55544,4.12,83,3.3,0.3
0,115495,72.1,174,5.93,55.8,6,0,85,74,5968.876767,4.26,85,3.3,0.4
0,12795,73.1,16,5.91,54.7,6,2,84,8,5759.643,4.22,84,3.3,0.7
0,9897985,72.7,166,6.02,53.6,6,0,85,83,5451.6696,4.6,88,3.3,0.9
0,9767758,73.6,157,6.05,52.6,6,0,85,8,4952.67753,4.41,82,3.4,1.2
0,963652,73.3,161,6.12,51.5,6,0,86,81,511.37937,4.2,82,3.4,1.4
0,954353,72.9,164,6.05,5.4,6,0,86,81,4647.31359,4.34,85,3.4,1.6
0,9371338,72.3,178,6.2,49.3,7,0,88,84,3836.468771,4.34,89,3.5,1.8
0,9237566,69.7,28,5.71,48.2,7,0,86,87,3681.5993,4.26,87,3.5,2
0,912998,69.3,214,5.16,47.2,7,0,66,82,2421.9662,4.28,79,3.6,2.1
0,896776,73,22,6.32,46.1,7,0,65,79,2372.628827,5.53,79,3.6,2.3
0,8832285,71.4,189,6.43,45.1,7,0,74,63,38.46578,5.79,82,3.7,2.4
0,8697126,71.2,188,6.13,44.1,7,113,71,66,2862.154836,5.59,72,3.8,2.5
0,8562622,72,176,6.58,43.1,7,253,71,68,282.4242,5.9,78,3.8,2.5
0,1593112,76,121,3.82,53.5,6,0,84,83,6432.216537,9.16,83,1.2,0.1
0,15661547,76,121,3.77,52.8,6,0,87,87,674.9829,7.29,87,1.3,0.1
0,15419666,75.5,127,3.92,52.1,7,72,85,88,572.14313,6.48,87,1.3,0.1
0,15177355,75.3,131,3.99,51.4,7,257,85,88,5223.351763,5.92,88,1.3,0.1
0,1493469,75,134,3.95,5.7,7,0,88,9,4657.32361,5.9,91,1.3,0.1
0,14691275,75.1,137,3.87,5,7,0,91,91,4255.56571,5.58,94,1.3,0.1
0,14447562,74.6,139,3.76,49.3,7,1,94,93,4274.95265,5.66,96,1.3,0.1
0,1425453,74.7,14,3.63,48.6,7,0,95,94,359.71886,5.94,96,1.4,0.2
0,1396748,74.4,144,3.52,47.9,8,0,92,96,335.786541,5.86,96,1.4,0.3
0,13735233,74.2,151,3.54,47.2,8,0,89,92,321.942547,5.87,92,1.4,0.3
0,1359647,74.4,148,3.65,46.5,8,0,9,88,278.557892,6.22,88,1.5,0.3
0,1328961,74.4,151,3.69,45.8,8,0,97,82,244.46898,6.46,87,1.5,0.3
0,13726,73.6,157,3.88,45.1,8,0,88,75,2183.966796,4.62,88,1.5,0.3
0,12852755,73.4,158,4.13,44.3,9,2,9,69,193.741571,3.86,89,1.6,0.3
0,12628596,72.8,163,3.99,43.6,9,0,83,36,1451.29776,3.38,87,1.6,0.3
0,6281189,73.3,181,2.52,55.4,2,0,93,93,3988.771871,6.77,94,1.6,0.2
0,625777,73,184,2.42,54.7,2,0,92,92,3895.664491,6.95,92,1.6,0.2
0,6221246,73,181,2.48,54.1,2,0,93,92,3827.786267,6.7,92,1.6,0.3
0,619256,72,197,2.37,53.4,2,0,9,89,3736.58713,6.81,89,1.7,0.3
0,6164626,72,191,2.36,52.8,2,0,89,89,3474.392445,6.91,89,1.7,0.3
0,6137276,71.4,23,2.55,52.1,2,0,91,91,3366.482133,6.83,91,1.7,0.3
0,61131,71.7,194,2.68,51.4,2,0,98,98,357.347674,6.21,98,1.8,0.3
0,683475,71.2,23,2.83,5.8,2,0,99,99,334.83817,6.32,99,1.8,0.3
0,656478,75,211,2.77,5.1,3,0,96,96,362.951768,6.68,96,1.8,0.2
0,628961,71,213,2.77,49.4,3,0,89,89,2835.281237,7.19,89,1.9,0.2
0,6775,70,215,2.9,48.6,3,0,9,9,2632.79942,7.3,9,1.9,0.3
0,5971535,69.9,29,3.1,47.8,3,0,93,94,2519.737387,7.61,94,2,0.3
0,59433,73,24,2.97,47,3,0,81,81,248.4125,7.9,81,2,0.4
0,595962,68.9,219,2.88,46.2,4,2,94,75,2338.772244,8.2,92,2.1,0.4
0,5867626,69,218,2.79,45.3,4,0,98,99,2238.4116,8.17,99,2.1,0.4
0,1129424,57.9,32,0.01,24,3,13,24,2,192.59733,3.8,2,8.5,4.4
0,447469,62.9,286,0.62,16.5,6,48,96,96,582.775532,3.6,96,8.8,0.7
0,43984,62.1,298,0.61,16,6,51,9,9,482.14994,3.24,9,8.9,0.9
0,431334,61.4,311,0.63,15.5,6,82,92,92,43.7544499,3.3,92,9,1
0,4232636,67,322,0.49,15.1,6,0,94,94,326.825642,3.69,94,9.1,1.1
0,4153332,62,329,1.23,14.7,6,55,91,91,317.3294336,3.29,91,9.2,1.3
0,466648,59.7,336,0.97,14.3,7,128,94,94,297.828588,3.3,94,9.3,1.4
0,39697,59.4,34,1.07,13.9,7,19,96,96,276.75896,2.97,96,9.4,1.6
0,3858623,59.1,342,0.64,13.6,7,24,98,84,287.4222243,3.14,98,9.6,1.8
0,3738265,58.8,343,0.56,13.3,7,376,95,91,232.7945459,3.5,93,9.7,1.9
0,3614639,58.5,343,0.83,13.1,7,460,92,86,21.7687981,4.2,9,9.9,1.9
0,1314545,77.3,122,0.01,59.4,0,0,93,93,19941.45532,6.38,93,1.9,0.1
0,1317997,76.9,127,0.01,59,0,2,94,93,1929.7746,6.48,94,1.9,0.1
0,1322696,76.3,135,0.01,58.5,0,4,94,94,17421.8922,6.36,94,1.9,0.1
0,1327439,76.1,138,0.01,58,0,7,93,94,17454.84342,5.83,93,1.9,0.1
0,1331475,75.6,137,14.97,57.6,0,0,94,94,14638.6482,6.25,94,1.9,0.1
0,1334515,74.9,156,15.04,57.1,0,0,95,95,14726.31828,6.93,95,2,0.1
0,13379,74.2,167,16.99,56.7,0,0,95,94,1894.5485,6.6,95,2,0.1
0,13468,73,189,17.87,56.3,0,1,95,95,16586.452,5.16,95,2,0.1
0,134681,73,188,16.58,55.9,0,27,95,95,12595.4165,5.1,95,2.1,0.1
0,1354775,72.8,189,15.52,55.5,0,2,96,95,1338.31322,5.2,96,2.1,0.1
0,136255,72.3,195,15.07,55.2,0,0,95,9,885.465115,5.13,94,2.2,0.1
0,97366774,64.2,234,0.01,17.2,140,12739,75,77,571.1622759,4.88,77,1.5,0.6
0,94887724,63.7,237,1.86,16.8,145,5253,7,72,52.1535887,5.19,72,1.6,0.9
0,92444183,63.3,241,1.84,16.4,150,4347,7,69,468.567249,5.77,69,1.7,1.2
0,946756,62.6,249,1.32,16,156,3255,7,65,354.8463544,6.55,65,1.9,1.4
0,877267,61.8,261,1.34,15.6,162,4235,69,62,341.39992,6.86,61,11,1.7
0,85416253,68,274,1.17,15.3,169,1176,65,56,379.7566385,4.41,58,11.1,2
0,83184892,59.8,289,1.13,14.9,177,3511,63,52,325.3825543,4.28,54,11.2,2.4
0,8149,58.5,39,1.06,14.5,186,1446,61,47,243.326822,4.69,5,11.3,2.8
0,88586,69.7,19,0.01,61.9,0,0,99,99,546.3728,4.49,99,4,0.1
0,879715,69.6,192,0.01,61.1,0,0,99,99,4763.68956,4.26,99,4,0.1
0,873596,69.4,195,0.01,6.2,0,0,99,99,4546.73854,4.16,99,4,0.1
0,86786,69.2,197,0.01,59.5,0,0,99,99,4353.121392,4.6,99,4,0.1
0,85995,69.1,2,2.25,58.7,0,0,99,99,3651.966784,4.23,99,4,0.1
0,851967,68.9,23,2.31,58,0,1,99,99,3369.48247,4.26,99,4,0.1
0,84334,68.7,26,1.95,57.3,0,0,99,99,4177.657789,3.68,99,4,0.1
0,834812,68.6,29,2.09,56.6,0,0,99,99,478.82327,3.74,99,4.1,0.1
0,827411,68.5,211,2.06,55.9,0,136,98,99,3749.939813,3.84,98,4.1,0.1
0,821817,68.3,214,2.02,55.1,0,0,97,99,3658.63832,3.61,96,4.1,0.1
0,818354,68.1,218,1.63,54.2,0,37,96,99,3332.918533,3.61,95,4.2,0.1
0,816628,68,22,1.76,53.2,0,305,95,99,2835.973972,3.35,94,4.2,0.1
0,815691,67.9,22,1.85,52.2,0,304,94,99,2259.55796,3.48,93,4.2,0.1
0,814218,67.8,221,1.93,51.2,0,17,92,98,238.891729,3.28,91,4.3,0.1
0,811223,67.7,221,2.05,5.2,0,0,91,98,276.1338,3.87,9,4.3,0.1
0,66331957,82.2,79,11.5,62,3,267,98,83,42955.24287,11.54,98,0.6,0.1
0,6599857,82,81,11.1,61.6,3,272,99,74,42554.1225,11.56,99,0.6,0.1
0,6565979,81.5,83,11.5,61.1,3,0,99,78,4838.2444,11.44,99,0.6,0.1
0,65342776,81.7,83,11.8,6.6,3,14949,99,74,4381.288,11.33,99,0.6,0.1
0,6527512,81.3,86,11.7,6.1,3,5048,99,65,473.34279,11.2,99,0.6,0.1
0,647744,81.1,88,11.8,59.6,3,1541,98,51,41631.13141,11.28,98,0.6,0.1
0,6437499,89,88,11.9,59.1,3,604,98,47,45413.6571,1.57,98,0.6,0.1
0,6416229,89,89,12.2,58.6,3,39,99,42,416.58397,1.45,98,0.6,0.1
0,63621376,86,92,12.4,58,3,40,99,39,36544.5853,1.53,99,0.6,0.1
0,63179356,81,93,12.2,57.5,3,36,98,35,34879.72633,1.6,98,0.6,0.1
0,6274897,82,94,13.18,57,3,4448,99,35,33874.74255,1.53,98,0.6,0.1
0,62244884,79.3,99,13.49,56.4,3,0,96,28,29691.18158,1.43,97,0.6,0.1
0,6185267,79.2,11,13.78,55.8,3,5185,97,29,24275.2426,1.22,97,0.7,0.1
0,61357431,79,13,13.89,55.2,3,0,98,28,22527.31775,9.89,97,0.7,0.1
0,6912498,78.8,13,13.63,54.6,3,10000,98,26,22465.64184,9.77,97,0.7,0.1
0,1875713,65.5,237,0.01,35.8,2,33,68,7,9692.163874,3.44,7,6.1,2.8
0,1817271,64.6,255,8.86,35.2,2,122,77,79,9679.742995,3.98,79,6.2,3.7
0,1756817,63.5,276,8.3,34.6,2,2,8,82,9774.18117,3.13,82,6.3,4.9
0,169711,62.8,289,8.9,34.1,2,2,75,75,1716.2258,3.12,75,6.4,6
0,16421,62.3,294,8.85,33.5,2,1,68,67,8754.113376,3.41,67,6.5,7
0,1586754,61.7,31,8.64,33,2,0,74,79,763.66223,3.43,76,6.7,8
0,1536411,61.6,298,8.75,32.4,2,3,81,82,194.2746,2.54,82,6.8,8.9
0,1489193,61.6,291,9.02,31.9,2,0,78,75,8352.81711,2.86,81,6.9,10
0,1444844,61.4,288,8.01,31.4,2,90,44,52,727.777345,2.88,45,7.1,10.7
0,143126,65,37,7.72,3.8,2,0,44,28,6741.293948,2.76,45,7.2,10.9
0,3727,74.5,125,6.13,55.3,1,3188,91,91,4429.6575,7.42,91,2.7,0.1
0,3776,74.5,128,5.91,54.4,1,7872,94,96,4274.376857,7.25,93,2.7,0.1
0,3825,74.2,13,7.71,53.6,1,31,93,92,4142.869175,8.57,92,2.6,0.1
0,3875,73.9,127,8.14,52.8,1,64,88,89,3725.63221,9.38,94,2.6,0.1
0,3926,73.8,132,7.24,52,1,22,88,95,2964.47734,1.5,92,2.6,0.1
0,3978,73.2,133,6.66,51.3,1,23,93,54,276.588512,1.19,88,2.6,0.1
0,43,73.9,128,7.17,5.5,1,56,9,89,3174.9491,8.99,92,2.6,0.1
0,482,74.4,12,8.65,49.9,1,44,88,94,2492.12878,8.17,98,2.7,0.1
0,4136,73.9,126,6.18,49.2,1,334,89,84,1872.68416,8.39,88,2.7,0.1
0,419,73.9,128,4.7,48.6,1,1356,82,79,153.57521,8.6,82,2.8,0.1
0,4245,72.3,134,3.74,48.1,1,6847,66,64,127.367228,8.53,78,2.8,0.1
0,431,72.7,132,3.36,47.5,1,216,74,48,928.18227,8.49,75,2.9,0.1
0,4357,71.7,142,2.72,47,2,199,89,51,779.3845935,8.72,84,2.9,0.1
0,43864,73,121,2.76,46.5,2,35,83,61,733.974142,7.82,87,3,0.1
0,44183,71.8,129,3.28,46,2,50,81,55,691.997711,6.94,8,3.1,0.1
1,89825,89,69,11.03,61.9,2,443,94,88,4792.65288,11.3,95,1.1,0.1
1,864565,86,71,10.94,61.4,2,1771,94,88,4653.91143,11.16,95,1.1,0.1
1,8425823,86,71,11.18,6.9,2,166,94,88,4465.24891,1.99,95,1.1,0.1
1,8274983,85,74,11.2,6.4,2,1607,94,88,4681.32796,1.93,95,1.1,0.1
1,8177693,81,76,11.2,59.9,2,780,94,88,41785.55691,11.25,95,1.1,0.1
1,819237,80,79,11.22,59.5,2,574,95,88,41732.7725,11.4,96,1.1,0.1
1,821197,79.9,8,11.36,59,2,917,95,87,45699.19832,1.39,96,1.1,0.1
1,82266372,79.8,82,11.5,58.5,3,567,95,86,41814.8191,1.18,96,1.1,0.1
1,82376451,79.6,84,11.76,58,3,2307,94,87,36447.87232,1.34,96,1.1,0.1
1,82469422,79.2,85,11.67,57.6,3,778,95,9,34696.6292,1.52,96,1.1,0.1
1,8251626,79.1,86,11.83,57.1,3,121,96,88,34165.9343,1.37,96,1.1,0.1
1,82534176,78.5,9,11.92,56.6,3,779,96,9,3359.95215,1.62,97,1.1,0.1
1,82488495,78.4,91,12.25,56.1,3,4657,97,87,2525.16445,1.4,93,1.2,0.1
1,82349925,78.3,92,12.46,55.6,3,6024,96,86,23687.31689,1.15,93,1.2,0.1
1,8221158,78,95,12.91,55.1,3,0,94,84,23718.7467,1.1,9,1.2,0.1
0,26962563,62.1,253,0.01,28,37,124,93,98,1432.227943,3.56,98,6.4,0.8
0,26346251,61.9,254,0.01,27.3,38,319,91,9,1814.492297,4.63,9,6.6,0.9
0,2573349,61.6,257,0.01,26.7,39,1613,91,92,1629.8222,4.79,92,6.7,0.9
0,25121796,61.2,263,1.64,26.1,40,120,91,91,1574.978653,4.81,91,6.9,1.3
0,2451214,69,267,1.69,25.5,40,641,94,94,1312.67557,5.33,94,7.1,1.9
0,2393831,66,271,1.76,24.9,41,101,94,94,186.76538,5.17,94,7.3,2.1
0,2329864,63,275,1.78,24.2,41,82,92,93,1224.41554,4.85,93,7.5,2.2
0,227212,59.9,28,1.25,23.6,41,6,94,94,19.686718,5.3,94,7.7,2.6
0,22113425,59.4,288,1.7,23,41,420,84,84,922.9351677,4.64,84,7.9,2.9
0,215429,58.9,296,1.5,22.4,41,435,85,84,498.172394,4.51,84,8.1,3.1
0,2986536,58.3,34,1.46,21.8,41,60,81,8,423.1936389,3.96,8,8.4,3.2
0,2446782,57.9,38,1.53,21.2,41,1939,8,8,373.2815537,3.12,8,8.6,3.4
0,19924522,57.6,31,1.6,2.7,42,12289,8,8,39.484473,3.7,78,8.8,3.5
0,1892413,88,73,7.53,66,0,1,99,96,21673.7817,8.8,99,0.8,0.1
0,1965211,86,74,7.46,65.4,0,3,99,98,21874.8195,9.26,99,0.8,0.1
