"Status","Population","Life.expectancy","Adult.Mortality","Alcohol","BMI","infant.deaths","Measles","Polio","Hepatitis.B","GDP","Total.expenditure","Diphtheria","thinness..1.19.years","HIV.AIDS"
0,9426,65,212,0.76,72.8,0,0,86,88,1151.555618,1.93,86,0.2,0.1
0,33777915,73.4,132,0.36,49.8,20,944,95,8,3464.6179,3.36,95,6.1,0.1
0,276141,72.8,148,4.44,48.8,13,0,66,94,2754.7829,4.72,77,1.3,0.4
0,13112,74.2,98,3.28,24.9,307,99602,94,91,299.229676,4.52,93,4.8,0.1
0,41572491,71.8,163,4.45,48.2,17,139,83,78,2355.725857,5.67,81,2.5,0.1
1,14559,78.8,64,11.47,55.8,0,0,97,93,27169.99256,6.28,97,0.9,0.1
0,1354493,71.1,171,6.94,46,0,0,94,92,19325.24283,5.93,92,5.8,0.3
1,38165445,75,144,9.5,55.5,2,13,99,98,821.251569,6.2,99,2.3,0.1
0,1152786,57,37,0.47,16.7,46,165,32,24,84.455939,3.31,24,9.6,4.4
1,5731323,79.9,72,9.3,57,2,10982,97,95,27387.2258,8.17,96,0.5,0.1
0,367,76.7,73,1.83,22.1,0,0,97,97,633.79498,7.93,96,14,0.1
0,345274,81.2,7,8.4,64.1,2,99,88,56,47447.4762,11.2,89,0.5,0.1
1,3823364,74.5,145,8.02,54,3,34,98,98,5196.932921,6.32,99,2.5,0.1
0,29894652,74,148,0.2,55.2,32,30328,78,75,3735.144836,4.65,78,5.4,0.1
0,93726624,67.9,218,4.85,22.6,58,6368,78,77,2129.499242,4.37,79,1,0.1
0,12213,71.9,168,4.16,27.5,0,28,98,98,5229.876738,4.29,98,7.8,0.1
0,2594618,66,21,0.2,14.4,31,2838,91,69,348.6314534,5.7,89,17.4,0.2
0,67843979,74.3,154,6.56,3.1,9,5197,99,98,5859.915622,4.17,99,8,0.1
0,175566,75,175,3.43,66.5,0,0,83,89,1555.47451,5.16,85,0.2,0.1
0,1435568,75,127,4.77,54.1,49,0,98,97,716.8219,5.52,97,1.9,0.1
0,32887928,85,74,8.3,62.5,2,101,9,14,44544.5268,9.83,94,0.5,0.1
0,2723137,68,178,0.24,16.4,23,190,83,82,592.1835216,6.43,82,16.7,0.2
0,113517,58.1,29,0.22,21.2,28,11,63,63,459.2912,4.73,63,8,2
0,9864326,73.5,19,1.17,49.7,4,98,96,93,2346.5937,5.32,96,6.5,0.1
0,633472,56.7,336,1.24,2.9,14,425,78,78,499.6468713,6.64,78,7.5,4.3
0,3321245,75.1,131,6.65,55,1,0,92,92,6871.897677,7.82,9,1.8,0.1
0,82475,72.1,186,7.91,29.2,0,0,99,99,1176.65871,4.17,99,6,0.1
0,1893,46.4,587,5.52,26.7,3,37,87,88,1324.996228,5.16,85,8.6,49.9
0,3869346,71,133,0.58,49.9,22,1217,97,95,2191.478567,5.23,97,6.4,0.1
0,8833,72.7,174,0.01,34.8,0,0,98,99,12845.17363,4.8,98,5.7,0.1
0,15945279,71.4,132,0.01,17.7,98,289,97,97,184.56543,2.82,97,18.1,0.1
0,1493469,75,134,3.95,5.7,7,0,88,9,4657.32361,5.9,91,1.3,0.1
0,26167,67.3,192,1.78,37.5,24,737,99,99,546.776852,5.11,99,3.2,0.3
0,14858335,64.4,284,5.75,44.4,8,94,95,95,149.926751,3.47,95,2.6,0.1
0,439737,58.1,329,0.01,26.7,8,34,49,5,458.4651734,1.4,5,6.7,0.9
0,166913,65.4,215,4.36,25.4,0,0,99,99,1126.46212,5.66,99,6.5,0.9
0,311487,73.5,15,5.16,49.9,1,6,97,98,279.142931,6.12,98,1.8,0.1
0,1114899,85,76,8.02,64.3,0,40,99,95,25916.29353,9.77,99,0.8,0.1
0,125128,52,299,0.54,17,59,232,67,79,391.791281,6.25,63,1.3,2.2
0,3717672,62.2,212,0.01,28.1,8,234,73,75,1393.261593,2.87,75,8.5,1.2
0,13124267,45.4,7,4.57,27.9,28,212,71,68,414.796232,5.12,7,8.6,26.8
0,32432,69.1,185,0.01,43,17,0,99,99,197.551233,6.32,99,3,0.1
0,14349528,66.4,3,11.79,55.7,17,1147,98,98,692.194398,5.3,98,2.4,0.3
0,31225881,71.4,128,0.56,5.8,21,2248,95,95,2494.353552,5.48,95,6.4,0.1
1,59379449,82,6,6.98,61.5,2,5189,96,96,38334.68477,9.27,96,0.5,0.1
0,442958,78.9,99,4.22,53.4,1,0,89,89,6911.136136,9.1,9,1.9,0.1
0,71339185,73.9,118,1.4,61.1,23,4,96,94,936.499911,6.8,96,4.9,0.1
0,333465,75.8,122,5.53,5.3,1,0,88,92,4916.54886,7.48,92,2.1,0.1
1,38182222,74.9,143,9.19,55,2,11,99,98,6681.178818,6.19,99,2.4,0.1
0,393,77.9,64,0.01,25.1,0,0,99,99,7112.33575,11.16,99,13.7,0.1
0,75787333,75.2,19,1.41,64.5,17,7405,98,97,12542.93565,5.38,98,4.9,0.1
0,28112289,74.1,131,0.49,35.3,3,73,96,96,971.356987,3.99,96,8.2,0.1
1,1514844,83,81,11.96,59.5,0,23,98,98,2577.4264,9.74,98,0.7,0.1
0,1126135777,64,214,1.2,13,1600,55443,58,6,621.3183767,4.22,63,27.2,0.3
0,4678775,67.7,267,7.99,56.8,5,42724,99,96,233.18831,6.39,98,2.6,0.8
0,26913,68.4,21,5.67,42.6,0,0,95,96,3679.99523,4.53,96,3.6,1.5
0,79665315,66.8,221,4.54,18.3,68,7360,76,45,957.287441,3,79,1,0.1
0,476667.24,53.8,498,8.69,43.6,55,615,75,79,5414.634326,7.77,79,11.6,29.5
1,771686,72.2,157,10.96,59.1,1,0,94,94,3381.57837,7.9,95,2.3,0.1
0,486438,72.3,126,5.28,25.5,0,0,98,96,3112.285712,4.3,98,8.1,0.6
0,14597683,65.1,38,10.47,54.2,21,2072,97,43,21.362386,5.67,96,2.8,0.3
0,779162,48.1,463,0.01,23.8,23,1006,83,83,78.4394757,11.9,83,7.5,0.6
0,419,73.9,128,4.7,48.6,1,1356,82,79,153.57521,8.6,82,2.8,0.1
0,1184366,67.7,158,0.01,16.6,2,4,82,82,117.765674,1.29,82,11.1,0.1
0,83184892,59.8,289,1.13,14.9,177,3511,63,52,325.3825543,4.28,54,11.2,2.4
0,752555,55.8,285,1.35,19.7,25,217,75,73,519.2922847,4.63,73,9.1,2.1
0,24198811,72.9,14,0.49,27.9,4,408,94,95,4167.364387,3.4,94,9.5,0.1
0,39145488,74.9,127,7.53,56.9,11,0,95,88,576.883829,6.85,98,1.1,0.1
0,332713,75.2,123,6.48,55.7,1,0,94,94,6281.37747,7.46,94,1.8,0.1
0,85995,69.1,2,2.25,58.7,0,0,99,99,3651.966784,4.23,99,4,0.1
1,381256,75.3,144,10.9,56.6,2,40,99,98,1126.31852,6.28,99,2.2,0.1
0,438794,78,16,4.15,51.4,1,0,89,88,5245.187372,7.82,89,2,0.1
0,652952,57.4,323,1.21,21.4,14,120,83,83,487.9238913,5.37,83,7.3,3.8
0,16491687,78.9,9,7.39,58.7,2,0,95,92,1526.87746,6.35,96,0.9,0.1
0,9796749,67.7,253,11.17,55.8,1,21,53,56,1819.525644,6.59,5,2.5,0.1
0,48225,67.6,256,4.89,55.4,6,7587,99,48,879.475486,6.25,99,2.9,0.9
0,2917456,74.5,129,0.53,37.4,3,1868,97,97,1779.49641,4.1,97,7.9,0.1
0,13735233,74.2,151,3.54,47.2,8,0,89,92,321.942547,5.87,92,1.4,0.3
0,8362745,69.6,162,0.01,39.9,10,0,94,97,114.45919,6.88,97,3.6,0.2
0,385,77.6,65,0.01,24.1,0,0,99,99,6541.7465,9.16,99,13.8,0.1
0,811223,67.7,221,2.05,5.2,0,0,91,98,276.1338,3.87,9,4.3,0.1
1,442978,76.3,19,12.21,6,0,2,96,97,14157.14416,8.18,96,1.7,0.1
0,377782,77.3,121,6.9,54.9,1,4,91,87,927.723171,7.5,87,2,0.1
0,2923896,68.4,225,0.01,51.5,1,0,99,99,4181.583321,4.73,99,2.2,0.1
0,64162,66,259,0.16,2.1,2,0,75,75,72.759313,4.93,75,7.3,0.1
0,454896,71,198,8.44,6.1,4,0,72,46,429.71554,7.67,76,2.3,0.2
0,1161977719,64.8,28,1.37,13.9,1500,64185,66,6,792.259698,4.25,65,27.1,0.3
0,4286291,61.1,258,0.01,26.1,9,0,75,76,454.1222236,9.25,76,6.8,1.1
0,657,79.3,74,2.47,59.2,1,2,91,98,18431.15696,7.49,9,1.1,0.1
0,645872,48.1,424,3.84,21.7,27,1089,84,86,45.128418,1.32,86,8.3,1.6
0,1425221,55.3,293,4.58,15.1,46,12,93,89,475.11122,6.63,89,9.8,1.7
0,1186873,71,177,4.6,25.3,0,0,88,88,3861.32414,3.78,88,8.1,0.1
1,179973,79.5,87,10.47,61.3,0,98,99,98,48424.58927,9.6,99,0.8,0.1
1,456155,86,68,11.88,58.9,0,443,94,46,48538.58776,8.76,94,0.3,0.1
0,283277,69,191,6.25,43.8,0,0,96,96,3933.332215,4.45,96,3.6,0.8
0,2883167,58.8,279,0.01,16.7,74,1989,66,66,553.32894,9.2,66,18.4,0.1
0,1556524,57.3,297,0.18,2.3,29,264,6,57,436.6895539,3.85,57,8.4,2.3
0,1282837,76.3,123,5.29,61.5,33,0,99,99,982.532572,6.21,99,1.6,0.1
1,2177322,71.9,199,11.84,58.1,0,3,94,93,16348.53121,6.63,94,2.3,0.1
0,14885814,69.1,147,0.01,14,144,2660,96,96,615.7775411,2.85,96,19.3,0.1
0,6165372,46.2,441,3.91,2.7,29,44,75,77,46.3759178,1.29,77,8.7,1.9
0,817195,67.8,146,0.55,43.1,7,4353,8,5,763.73858,4.47,76,3.1,0.1
0,5882796,72.3,161,5.61,43.5,3,0,98,92,189.71539,6.43,98,2.2,0.2
0,547928,71.4,178,6.32,57.7,0,0,85,85,9564.46383,5.69,85,3.5,0.4
0,1321618,71,183,6.37,41.1,0,0,9,9,1458.8796,6.47,9,6,0.2
0,88936,74,113,0.41,64.8,4,20,98,98,466.94775,7.45,98,3.9,0.1
0,76569,62.2,241,0.12,22.1,2,3,85,83,829.7586885,6.1,83,7,0.2
0,37525,55.3,388,1.76,16.9,68,1847,77,8,697.66385,4.24,8,8.5,10.3
0,2556765,67.2,183,1.54,36.4,25,85,99,99,396.129969,5.17,98,3.3,0.3
0,3485,76.8,117,5.82,62.9,0,0,94,94,16881.2568,8.68,94,1.5,0.1
0,619428,75.3,115,6.56,59.1,0,5,93,9,6682.281158,6.9,94,2,0.1
0,29512368,69.5,15,0.46,46.5,25,6000,94,92,1413.757176,5.31,94,6.6,0.1
0,14138216,55.5,278,0.57,19.6,55,98,74,74,689.6784228,6.74,74,9.2,1.6
0,49175848,67.5,257,4.49,54.8,6,817,99,4,635.789635,5.59,99,3,0.7
0,889216,74.5,149,2.87,5.2,3,0,97,97,2242.711912,8.72,97,2.1,0.3
0,112514,47.8,564,5.53,28.2,3,0,88,93,2937.36723,6.81,87,6.9,43.7
0,647117,72.7,157,6.14,44.9,3,0,85,87,359.992184,7.6,89,2.1,0.1
0,137286,75,192,2.4,45.2,13,0,85,85,2489.955836,6.86,85,1.3,0.4
0,146,72.2,151,1.8,68.6,0,0,91,9,2284.37858,4.87,9,0.1,0.1
0,5535595,72.5,125,0.54,57,4,21,95,95,261.456882,9.5,95,3.9,0.1
0,1641848,72.6,136,1.41,43.9,10,146,86,79,1177.629268,4.92,84,6.8,0.1
0,4382389,75.4,126,8.41,58.6,10,0,94,9,8953.359275,6.66,93,1,0.1
1,8268641,79.8,81,12.4,53.2,0,23,83,83,443.99361,1.35,83,1.7,0.1
1,427364,81.4,55,8.49,69.2,0,0,99,9,2618.92599,9.75,99,0.8,0.1
0,3811528,59.2,277,3.75,24,10,6,84,64,33.667491,14.39,81,7.6,2.1
0,5867626,69,218,2.79,45.3,4,0,98,99,2238.4116,8.17,99,2.1,0.4
0,135738,75.6,88,5.79,3.9,185,26883,99,99,777.77594,5.39,99,3.8,0.1
0,29237,58,434,1.23,18.5,80,12598,71,75,369.1545359,6.87,8,3.9,16.2
0,5379328,71.2,194,3.7,46.4,3,0,87,86,1175.116225,6.11,86,2,0.3
0,16571216,58.6,271,4.75,17.7,41,7362,9,9,673.8227,5.33,9,8.6,0.8
1,212647,74.1,161,10.37,6.2,0,0,94,94,1532.22924,5.67,94,2.2,0.1
0,2729431,58.1,287,0.03,15.7,80,1599,64,64,373.3611163,8.33,64,18.8,0.1
0,3839379,74.1,137,7.62,55.7,11,0,95,73,333.4376,8.22,96,1.2,0.1
0,377,77.3,67,1.92,23.1,0,0,96,96,6497.55443,8.11,96,13.9,0.1
0,45312937,56,429,7.38,4.9,52,1166,71,72,2681.781,8.31,71,15.4,24
0,96311,65,211,0.68,73.4,0,0,93,96,1357.632211,13.66,94,0.2,0.1
0,13829177,54.3,32,4.73,14.6,47,125,94,76,422.6332374,6.58,86,1,2
0,16613,65.7,24,0.01,76.2,0,0,92,94,1763.815497,1.37,94,0.1,0.1
0,48846474,64.2,22,0.28,17,61,760,82,75,296.97284,1.78,82,13.2,0.6
0,33736494,65,263,0.01,19.1,62,1154,6,65,584.25921,8.16,65,17.2,0.1
0,89949,72.9,172,0.01,35.5,0,0,98,99,15687.34795,3.58,98,5.7,0.1
0,855646,74.1,151,3.11,48.4,4,0,97,97,2178.38325,9.78,97,2.2,0.4
0,13569438,52.6,362,0.01,18.7,46,1275,44,37,125.998515,3.62,37,8.7,2.9
0,16577147,56.7,394,0.01,18.8,29,1,89,89,332.922339,1.96,89,6.5,6.3
0,795,67,234,0.21,18.8,1,7,96,96,1795.18137,6.58,96,17.1,0.4
0,11133861,49.6,394,0.45,16.4,46,63,3,17,929.772391,2.92,19,9.8,4.7
1,1362722,76.9,11,12.22,5.9,1,0,96,7,11729.14616,9.1,97,0.8,0.1
0,127856227,67.6,187,3.11,17.5,1000,13822,82,7,1452.195373,4.53,83,26.8,0.2
0,3643222,76.5,122,6.94,54.2,1,0,95,94,7937.259931,8.5,94,2,0.1
0,29373646,73.7,14,4.72,52.2,10,0,92,93,522.493191,5.3,93,1.1,0.2
0,669361,71.3,171,2.74,39.6,6,0,99,95,113.4546,6.88,96,2.7,1.6
0,3955889,75.2,127,7.75,57.5,11,0,92,84,5878.76127,6.68,91,1.1,0.1
0,17813,65.8,21,4.13,26.2,0,0,99,98,199.57146,6.65,98,6.3,0.9
0,237992,65.9,242,0.01,34.9,2,477,88,88,5421.343953,8.93,88,8.6,2.2
0,1354775,72.8,189,15.52,55.5,0,2,96,95,1338.31322,5.2,96,2.1,0.1
0,13926,69.7,187,6.37,39.3,0,0,9,89,1653.1844,4.82,88,6.1,0.7
1,497783,83,76,11.42,58.8,0,0,96,95,13198.6693,8.11,99,0.9,0.1
0,7349455,74.5,114,1.53,62.8,20,111,97,96,11341.13395,5.29,97,4.9,0.1
0,595962,68.9,219,2.88,46.2,4,2,94,75,2338.772244,8.2,92,2.1,0.4
1,82534176,78.5,9,11.92,56.6,3,779,96,9,3359.95215,1.62,97,1.1,0.1
0,1144118674,64.4,211,1.27,13.5,1500,36711,65,8,77.819,4.28,65,27.2,0.3
0,1779953,46,699,6.41,31.1,2,7,97,88,355.618382,6.47,97,11.4,34.6
0,1772723,59,27,4.64,18.2,40,375,89,88,699.452847,5.91,88,8.4,0.7
0,136255,72.3,195,15.07,55.2,0,0,95,9,885.465115,5.13,94,2.2,0.1
0,187665,73,139,2.15,72.9,0,0,6,58,3942.9827,5.8,65,0.2,0.1
0,27689,68.7,197,6.2,43.2,0,0,97,97,3831.53819,4.39,97,3.6,0.8
0,43646629,62.1,263,1.81,2.1,59,0,94,94,1155.2582,5.49,94,8,3
0,672228,65.8,245,0.29,17.4,1,2,96,95,1335.45696,5.27,95,17.5,0.3
0,956953,69.8,226,14.22,57.7,1,1,9,91,4735.484827,6.44,95,2.2,0.1
0,96866642,68.1,217,5.02,23.7,56,1536,88,88,2581.818554,4.46,88,1,0.1
0,11251266,65,242,0.33,19.5,23,0,84,84,773.8698713,5.35,84,11.4,0.7
1,2287955,78,29,8.24,56.3,0,0,98,98,5134.95694,6.15,98,2.6,0.1
0,615417,45.3,45,3.86,2.2,29,0,63,63,358.8274716,1.12,64,8.9,2.2
0,124723629,66.8,193,3,16.4,1100,33634,79,44,1461.671957,4.33,82,26.9,0.2
0,1453684,68.2,152,0.01,13,164,6192,95,86,494.51466,2.8,94,19.7,0.1
0,31995,80,77,7.8,6.6,2,7,91,14,31979.87195,9.56,91,0.5,0.1
0,27328,67.9,184,2.36,39.3,22,2,98,91,182.28625,5.92,98,3.1,0.3
0,49171586,64.5,217,0.26,17.6,58,1088,84,85,41.451,1.68,86,13.2,0.6
1,1141,78.6,65,13.03,54.8,0,0,98,88,23932.49128,6.42,98,0.9,0.1
0,196796269,73.8,154,7.52,52,54,68,99,96,11224.1548,8.27,99,2.9,0.1
0,22846758,53.2,45,1.48,19.7,72,4,74,75,53.127719,4.91,75,3.7,12.6
0,9465997,71.7,23,14.66,61.1,0,16,98,98,7978.825443,6.7,98,2,0.1
0,6611692,48.9,418,3.78,22.2,26,1865,88,89,445.525,11.98,89,8.1,1.3
0,1382517,55.7,45,2.12,19.7,31,140,9,87,1369.68249,4.87,87,6.8,11.9
0,723499,74.6,127,9.56,57.7,1,370,94,94,6423.291783,9.72,94,2.2,0.1
0,86956,72.2,184,6.33,31.8,0,0,99,99,11122.8627,2.64,99,5.9,0.1
1,678914,82.5,57,7.56,63.1,2,0,95,95,35396.66517,9.25,95,0.6,0.1
0,61525,73.8,13,5.38,56.5,0,0,9,9,4383.59597,8.1,9,2.2,0.1
0,1514729,64.6,294,6.94,46.3,8,16118,99,94,3771.278957,4.7,98,2.4,0.1
1,3499536,71.6,2,9.87,56.9,0,19,92,98,3297.35471,6.46,94,3.4,0.1
0,14951,73,138,0.01,73.8,0,0,79,77,451.542462,4.51,77,0.1,0.1
1,1457295,86,79,10,6.2,0,1,98,98,21618.73534,9.55,98,0.7,0.1
0,149918,64.4,282,6.58,45.3,8,24,99,99,268.123657,3.7,99,2.5,0.1
0,96186,58.6,33,0.01,17.6,22,0,96,96,282.7555252,8.3,96,7.4,1
0,14274235,67.5,278,12.04,56.6,16,27,98,98,11635.2637,6.22,98,2.3,0.3
0,241871,71.2,141,0.85,49.9,0,0,65,63,3275.91684,3.85,65,1.5,0.1
1,4567864,79.1,86,11.12,57.6,2,152,95,77,14676.769,7.21,95,0.6,0.1
0,868346,52,48,6.66,14.5,29,1064,96,96,212.6619491,6.34,96,7,8.1
0,13372,73.9,99,2.92,24.1,332,124219,87,84,1753.4178,4.66,87,5,0.1
0,14447562,74.6,139,3.76,49.3,7,1,94,93,4274.95265,5.66,96,1.3,0.1
0,6164626,72,191,2.36,52.8,2,0,89,89,3474.392445,6.91,89,1.7,0.3
0,13676693,65,24,2.08,14.8,16,394,82,82,631.675789,3.75,82,11.3,0.9
0,4781295,67.6,256,5.92,55.7,6,411,99,77,148.522488,6.93,97,2.8,0.9
1,7837161,71.8,157,10.2,58.1,1,0,94,88,287.534843,7.41,93,2.4,0.1
